日期,馬場,跑道,場地狀況,途程,場次,名次,馬名,馬匹編號,今仗檔位,上仗檔位,該仗步速,該仗頭段,比標準頭段,該仗末段,比標準末段,完成時間,比標準時間,前段位置,第一名,第二名,第三名,上仗騎師,今仗騎師,賽事班次,上仗負磅,今仗負磅
2025-02-16,ST,grass,好/快,1200,436,02,健康快車,6,2,4,45.38,46.34,-0.31,22.1,-0.25,68.44,-0.56,10,笑傲江湖,健康快車,輝煌精英,田泰安,艾兆禮,3,115,129
2025-02-23,ST,grass,好,1200,456,02,健康快車,6,2,1,46.14,46.82,0.17,22.22,-0.13,69.04,0.04,11,凱旋升,健康快車,中環精英,艾兆禮,艾兆禮,3,124,129
2025-03-15,ST,grass,好/黏,1200,512,01,健康快車,6,2,8,47.29,47.73,1.08,22.34,-0.01,70.07,1.07,8,健康快車,增強,魯班精神,艾兆禮,艾兆禮,3,127,129
2025-04-06,ST,grass,好,1200,567,02,健康快車,6,2,1,46.22,46.94,0.29,22.21,-0.14,69.15,0.15,10,增強,健康快車,魯班精神,艾兆禮,艾兆禮,3,132,129
2025-05-10,ST,grass,好,1200,667,05,健康快車,6,2,11,46.32,47.12,0.47,22.44,0.09,69.56,0.56,12,龍之輝,魅影戈飛,正氣青驅,布文,艾兆禮,3,132,129
2025-06-08,ST,grass,好/快,1200,746,08,健康快車,6,2,4,46.58,47.26,0.61,22.31,-0.04,69.57,0.57,9,風再起時,競駿先鋒,實力派,布文,艾兆禮,3,133,129
2025-07-05,ST,grass,好/快,1200,816,04,健康快車,6,2,2,45.75,46.39,-0.26,22.73,0.38,69.12,0.12,7,時時歡欣,正氣青驅,天星,奧爾民,艾兆禮,3,131,129
2025-11-09,ST,grass,好,1200,164,07,健康快車,6,2,1,46.02,46.86,0.21,23.95,1.6,70.81,1.81,11,綫路滿貫,新力好,晒冷,布文,艾兆禮,3,131,129
2025-12-20,ST,grass,好,1200,280,09,健康快車,6,2,6,46.41,47.17,0.52,22.8,0.45,69.97,0.97,8,錶之極光,八駿福昇,忠誠明駒,艾道拿,艾兆禮,3,130,129
2026-01-04,ST,grass,好,1200,323,04,健康快車,6,2,5,46.44,46.96,0.31,22.47,0.12,69.43,0.43,8,忠誠明駒,金創福威,閃耀天河,麥文堅,艾兆禮,3,133,129
2026-01-18,ST,grass,好/快,1200,361,03,健康快車,6,2,5,45.91,46.63,-0.02,22.58,0.23,69.21,0.21,8,飛馬座,志滿同行,健康快車,麥文堅,艾兆禮,3,131,129
2026-02-08,ST,grass,好,1200,420,03,健康快車,6,2,12,46.37,47.21,0.56,22.19,-0.16,69.4,0.4,12,閃耀天河,巴基之勝,健康快車,麥文堅,艾兆禮,3,128,129
2026-02-22,ST,grass,好,1200,463,02,健康快車,6,2,8,46.22,46.94,0.29,21.85,-0.5,68.79,-0.21,10,冷娃,健康快車,包裝明將,麥文堅,艾兆禮,3,132,129
2026-03-22,ST,grass,好/快,1200,537,06,健康快車,6,2,1,46.39,46.67,0.02,22.49,0.14,69.16,0.16,5,綫路英雄,嘉應奇兵,競駿皇者,麥文堅,艾兆禮,3,130,129
