馬場,跑道,場地狀況,途程,場次,日期,名次,馬名,馬匹編號,今仗檔位,上仗檔位,該仗步速,該仗頭段,比標準頭段,該仗末段,比標準末段,完成時間,比標準時間,沿途走位,第一名,第二名,第三名,上仗騎師,今仗騎師,賽事班次,上仗負磅,今仗負磅
ST,grass,好/快,1000,071,01/10/2024,06,賢者無敵,3,9,3,33.81,34.21,34.21,22.15,-33.75,56.36,0.46,7 7 6,美麗第一,魔術控制,狀元及第,布文,奧爾民,0,135,133
ST,grass,好/快,1200,117,20/10/2024,10,賢者無敵,3,9,5,45.21,45.41,45.41,23.13,-45.02,68.54,0.39,4 4 10,嘉應高昇,驕陽明駒,加州星球,布文,奧爾民,0,127,133
ST,grass,好,1200,188,17/11/2024,05,賢者無敵,3,9,11,45.09,45.61,45.61,22.63,-45.52,68.24,0.09,6 6 5,嘉應高昇,嫡愛心,驕陽明駒,霍宏聲,奧爾民,0,128,133
ST,grass,好,1200,244,08/12/2024,10,賢者無敵,3,9,12,45.65,46.25,46.25,22.7,-45.45,68.95,0.8,12 11 10,嘉應高昇,驕陽明駒,里見夢境,薛恩,奧爾民,0,126,133
ST,grass,好,1200,361,19/01/2025,04,賢者無敵,3,9,6,44.84,45.76,45.76,22.09,-46.06,67.85,-0.3,7 8 4,嘉應高昇,驕陽明駒,嫡愛心,艾道拿,奧爾民,0,126,133
ST,grass,好,1400,451,23/02/2025,07,賢者無敵,3,9,3,57.73,57.89,-9.71,22.92,9.42,80.81,-0.29,3 3 3 7,嘉應高昇,驕陽明駒,嫡愛心,霍宏聲,奧爾民,0,126,133
ST,grass,好/快,1200,492,09/03/2025,05,賢者無敵,3,9,1,46.39,46.63,46.63,22.59,-45.86,69.22,0.77,3 3 5,幸運有您,合夥奔馳,飛鷹翱翔,布文,奧爾民,1,135,133
ST,grass,好,1400,588,13/04/2025,07,賢者無敵,3,9,1,58.16,58.2,-9.4,23.2,9.55,81.4,0.15,2 2 2 7,開心寶寶,手機錶霸,神虎龍駒,黃寶妮,奧爾民,1,117,133
ST,grass,好,1200,624,27/04/2025,04,賢者無敵,3,9,9,45.78,46.02,46.02,22.6,-45.55,68.62,0.47,3 3 4,嘉應高昇,里見夢境,驕陽明駒,潘明輝,奧爾民,0,126,133
ST,grass,好,1200,724,31/05/2025,02,賢者無敵,3,9,6,45.45,45.73,45.73,22.42,-45.73,68.15,0.0,6 6 2,驕陽明駒,賢者無敵,手機錶霸,湯普新,奧爾民,0,115,133
ST,grass,好,1400,772,22/06/2025,09,賢者無敵,3,9,9,58.78,59.42,-8.18,22.42,8.92,81.84,0.74,9 9 7 9,合夥奔馳,越駿歡欣,包裝天將,布文,奧爾民,0,129,133
ST,grass,好/快,1000,062,01/10/2025,05,賢者無敵,3,9,8,33.34,33.66,33.66,22.4,-33.5,56.06,0.16,4 7 5,舉步生風,精算暴雪,魔術控制,奧爾民,奧爾民,0,129,133
ST,grass,好/快,1200,130,26/10/2025,14,賢者無敵,3,9,14,44.68,46.44,46.44,23.11,-45.04,69.55,1.4,14 14 14,好友心得,精算暴雪,包裝天將,潘明輝,奧爾民,0,120,133
ST,grass,好,1000,224,30/11/2025,12,賢者無敵,3,9,6,33.73,34.41,34.41,22.89,-33.16,57.3,1.25,8 13 12,顏色之皇,翠紅,水晶酒杯,布文,奧爾民,2,135,133
ST,grass,好,1000,321,04/01/2026,03,賢者無敵,3,9,6,33.54,34.06,34.06,22.44,-33.46,56.5,0.6,6 4 3,星際快車,顏色之皇,賢者無敵,奧爾民,奧爾民,0,129,133
